q1,q2,q3,q6,q4,q5,q17,q18,q20,q22,q23,q24,q25,q26,q27,q28,q29,q30,q33,q40,q41,q42,q56,q57,q58,q53,q54,q16,weight,stratum,psu
12 years old,Female,Class 7,Sometimes,1.44,36,8 or 9 times,I had a cut or stab wound,NA,Never,Sometimes,No,Yes,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,My father or male guardian,I have never used drugs,0 times,0 times,Sometimes,Sometimes,3,0 days,Always,0 times,69.2799,201503006,11
12 years old,Female,Class 7,Never,1.52,45,1 time,Concussion/head injury,1 or 2 days,Never,Never,Yes,Yes,0 times,0,I have never smoked cigarettes,0 days,0 days,My father or male guardian,10 or 11 years old,0 times,0 times,Never,Never,2,3 to 5 days,Never,0 times,69.2799,201503006,11
13 years old,Female,Class 7,Sometimes,1.45,48,NA,NA,1 or 2 days,Never,Never,No,No,0 times,1,I have never smoked cigarettes,0 days,0 days,My father or male guardian,I have never used drugs,0 times,0 times,Most of the time,Most of the time,4,0 days,Never,0 times,69.2799,201503006,11
12 years old,Female,Class 7,Never,1.53,48,0 times,Not seriously injured,0 days,Never,Never,No,No,0 times,2,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Always,5,0 days,Always,0 times,69.2799,201503006,11
16 years old,Female,Class 7,Sometimes,1.4,35,1 time,I had a cut or stab wound,1 or 2 days,Never,Never,No,No,0 times,1,I have never smoked cigarettes,0 days,NA,My father or male guardian,I have never used drugs,0 times,0 times,Most of the time,Most of the time,1,3 to 5 days,Never,0 times,69.2799,201503006,11
13 years old,Male,Class 7,NA,1.5,42,0 times,Not seriously injured,0 days,Never,Sometimes,No,No,0 times,2,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Always,5,0 days,Always,4 or 5 times,77.5374,201503006,11
13 years old,Female,Class 7,Sometimes,1.42,37,NA,I had a cut or stab wound,1 or 2 days,Never,Never,No,No,0 times,1,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Most of the time,Most of the time,4,0 days,Never,0 times,69.2799,201503006,11
15 years old,Female,Class 8,Sometimes,1.5,45,1 time,I had a cut or stab wound,0 days,Never,Sometimes,No,No,1 time,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Always,4,0 days,Sometimes,0 times,61.5262,201503006,11
16 years old,Male,Class 8,Sometimes,1.58,56,2 or 3 times,Not seriously injured,0 days,Always,Never,No,Yes,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Most of the time,1,0 days,Always,0 times,74.8092,201503006,11
12 years old,Male,Class 8,Always,1.48,46,2 or 3 times,Broken bone/dislocated joint,0 days,Always,Sometimes,No,No,0 times,1,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Always,5,0 days,Always,0 times,74.8092,201503006,11
14 years old,Female,Class 8,Sometimes,1.49,49,0 times,Not seriously injured,0 days,Never,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Never,Never,1,0 days,Never,0 times,61.5262,201503006,11
14 years old,Male,Class 8,Sometimes,1.58,56,1 time,I had a cut or stab wound,1 or 2 days,Never,Never,No,Yes,0 times,0,7 years old or younger,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Never,Never,5,1 or 2 days,Never,0 times,74.8092,201503006,11
13 years old,Female,Class 8,Rarely,1.5,46,0 times,Not seriously injured,0 days,Never,Never,No,Yes,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Most of the time,Never,3,0 days,Never,0 times,61.5262,201503006,11
13 years old,Female,Class 8,Never,1.53,45,1 time,Not seriously injured,1 or 2 days,Sometimes,Rarely,No,Yes,0 times,2,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Always,5,0 days,Sometimes,0 times,61.5262,201503006,11
15 years old,Male,Class 8,Never,1.49,48,2 or 3 times,I had a cut or stab wound,1 or 2 days,Never,Sometimes,No,No,0 times,1,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Always,5,0 days,Always,0 times,74.8092,201503006,11
14 years old,Female,Class 8,Never,1.56,49,1 time,I had a cut or stab wound,3 to 5 days,Most of the time,Most of the time,Yes,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Always,5,0 days,Always,0 times,61.5262,201503006,11
15 years old,Male,Class 8,Sometimes,1.56,50,1 time,I had a cut or stab wound,1 or 2 days,Never,Never,No,Yes,0 times,0,7 years old or younger,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Rarely,Rarely,NA,0 days,Rarely,0 times,74.8092,201503006,11
14 years old,Female,Class 8,Rarely,1.61,49,1 time,I had a cut or stab wound,All 30 days,Never,Rarely,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,My mother or female guardian,I have never used drugs,0 times,0 times,Always,Always,5,1 or 2 days,Rarely,0 times,61.5262,201503006,11
14 years old,Female,Class 8,Rarely,1.44,41,0 times,Not seriously injured,0 days,Never,Never,No,Yes,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Most of the time,Never,3,0 days,Never,0 times,61.5262,201503006,11
13 years old,Male,Class 8,Sometimes,1.4,40,1 time,I had a cut or stab wound,1 or 2 days,Never,Sometimes,No,Yes,0 times,0,7 years old or younger,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Rarely,Rarely,2,0 days,Rarely,0 times,74.8092,201503006,11
12 years old,Male,Class 8,Always,1.37,36,2 or 3 times,I had a cut or stab wound,1 or 2 days,Never,Never,No,Yes,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,NA,Never,Never,1,0 days,Never,0 times,74.8092,201503006,11
14 years old,Female,Class 8,Rarely,1.55,54,1 time,I had a cut or stab wound,0 days,Never,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,My father or male guardian,I have never used drugs,0 times,0 times,Always,Always,5,0 days,Always,0 times,61.5262,201503006,11
14 years old,Female,Class 8,Never,1.58,50,1 time,I had a cut or stab wound,0 days,Never,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Always,3,0 days,Always,0 times,61.5262,201503006,11
14 years old,Female,Class 8,Never,1.52,46,1 time,I had a cut or stab wound,0 days,Never,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,My father or male guardian,I have never used drugs,0 times,0 times,Always,Always,3,0 days,Always,0 times,61.5262,201503006,11
13 years old,Male,Class 8,Sometimes,1.58,48,NA,NA,0 days,Sometimes,Sometimes,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Never,Never,1,1 or 2 days,Never,0 times,74.8092,201503006,11
13 years old,Female,Class 8,Rarely,1.44,43,NA,NA,1 or 2 days,Never,Rarely,No,Yes,0 times,3 or more,7 years old or younger,0 days,1 or 2 days,Neither,I have never used drugs,0 times,0 times,Sometimes,Never,3,0 days,Never,0 times,61.5262,201503006,11
13 years old,Female,Class 8,Rarely,1.45,40,0 times,Not seriously injured,0 days,Rarely,Sometimes,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Never,Never,5,0 days,Always,0 times,61.5262,201503006,11
13 years old,Female,Class 8,Rarely,1.52,46,NA,NA,1 or 2 days,Never,Never,No,Yes,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Sometimes,Never,3,0 days,Never,0 times,61.5262,201503006,11
13 years old,Female,Class 8,Rarely,1.48,42,1 time,I had a cut or stab wound,All 30 days,Rarely,Sometimes,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Never,Never,5,0 days,Always,0 times,61.5262,201503006,11
14 years old,Male,Class 8,Sometimes,1.49,48,1 time,I had a cut or stab wound,3 to 5 days,Sometimes,Never,No,No,0 times,1,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Rarely,Most of the time,2,1 or 2 days,Never,0 times,74.8092,201503006,11
13 years old,Male,Class 8,Sometimes,1.58,50,NA,NA,0 days,Sometimes,Sometimes,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Never,Rarely,1,1 or 2 days,Rarely,0 times,74.8092,201503006,11
15 years old,Male,Class 8,Sometimes,1.56,48,2 or 3 times,I had a cut or stab wound,0 days,Rarely,Never,No,Yes,0 times,0,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Always,2,3 to 5 days,Always,12 or more times,74.8092,201503006,11
12 years old,Female,Class 8,Rarely,1.54,46,1 time,I had a cut or stab wound,0 days,Never,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,My father or male guardian,I have never used drugs,0 times,0 times,Always,Always,5,0 days,Always,0 times,61.5262,201503006,11
14 years old,Female,Class 8,Never,1.58,48,1 time,NA,3 to 5 days,Never,Never,Yes,Yes,0 times,2,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,NA,Always,5,0 days,Never,0 times,61.5262,201503006,11
15 years old,Female,Class 8,Rarely,1.56,48,1 time,I had a cut or stab wound,All 30 days,Never,Rarely,No,No,0 times,2,I have never smoked cigarettes,0 days,0 days,My father or male guardian,I have never used drugs,0 times,0 times,NA,Always,5,1 or 2 days,Rarely,0 times,61.5262,201503006,11
14 years old,Female,Class 8,Rarely,1.56,52,1 time,I had a cut or stab wound,All 30 days,Most of the time,Sometimes,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Always,5,0 days,Rarely,0 times,61.5262,201503006,11
15 years old,Female,Class 9,Sometimes,1.48,41,2 or 3 times,I had a cut or stab wound,1 or 2 days,Never,Sometimes,No,No,1 time,1,I have never smoked cigarettes,0 days,0 days,My father or male guardian,NA,0 times,0 times,Always,Most of the time,4,1 or 2 days,Sometimes,2 or 3 times,82.8093,201503006,11
15 years old,Female,Class 9,Sometimes,1.53,57,1 time,Something else happened to me,1 or 2 days,Sometimes,Sometimes,No,Yes,0 times,1,I have never smoked cigarettes,0 days,0 days,My father or male guardian,I have never used drugs,0 times,0 times,Most of the time,Always,5,0 days,Most of the time,12 or more times,82.8093,201503006,11
15 years old,Female,Class 9,Sometimes,1.46,42,NA,NA,1 or 2 days,Rarely,Sometimes,No,No,0 times,1,I have never smoked cigarettes,0 days,0 days,My father or male guardian,I have never used drugs,0 times,0 times,Most of the time,Always,5,0 days,Always,12 or more times,82.8093,201503006,11
15 years old,Female,Class 9,Sometimes,1.47,46,1 time,Something else happened to me,1 or 2 days,Never,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Most of the time,Always,5,0 days,Most of the time,12 or more times,82.8093,201503006,11
15 years old,Male,Class 10,Never,NA,NA,NA,NA,1 or 2 days,Never,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,NA,NA,0 times,Most of the time,Most of the time,4,1 or 2 days,Always,0 times,56.7751,201503006,11
15 years old,Male,Class 9,Sometimes,1.48,46,1 time,I had a cut or stab wound,0 days,Never,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Always,5,0 days,Always,0 times,122.5823,201503006,11
15 years old,Male,Class 9,Rarely,1.56,52,1 time,I had a cut or stab wound,0 days,Sometimes,Sometimes,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Sometimes,Never,5,0 days,Always,0 times,122.5823,201503006,11
17 years old,Female,Class 8,Sometimes,1.48,49,0 times,Not seriously injured,NA,Rarely,Rarely,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Most of the time,Always,1,1 or 2 days,Always,0 times,60.7544,201503006,11
15 years old,Female,Class 9,Sometimes,1.46,48,2 or 3 times,I had a cut or stab wound,1 or 2 days,Sometimes,Sometimes,No,No,0 times,0,I have never smoked cigarettes,0 days,0 days,My mother or female guardian,NA,NA,0 times,Sometimes,Always,4,0 days,Most of the time,2 or 3 times,82.8093,201503006,11
17 years old,Female,Class 9,Sometimes,1.52,50,NA,NA,NA,Never,Sometimes,Yes,Yes,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Most of the time,4,1 or 2 days,Always,1 time,82.8093,201503006,11
17 years old,Female,Class 9,Sometimes,1.64,60,1 time,Broken bone/dislocated joint,6 to 9 days,Never,Never,No,Yes,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,My father or male guardian,I have never used drugs,0 times,0 times,Most of the time,Most of the time,5,0 days,Most of the time,0 times,82.8093,201503006,11
13 years old,Female,Class 9,Sometimes,1.48,47,2 or 3 times,I had a cut or stab wound,1 or 2 days,Sometimes,Sometimes,No,No,1 time,1,I have never smoked cigarettes,0 days,0 days,Neither,NA,0 times,0 times,Always,Most of the time,4,0 days,Sometimes,4 or 5 times,82.8093,201503006,11
16 years old,Female,Class 9,Sometimes,1.5,57,1 time,Something else happened to me,1 or 2 days,Never,Rarely,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Both,I have never used drugs,0 times,0 times,Most of the time,Never,5,0 days,Sometimes,12 or more times,82.8093,201503006,11
15 years old,Male,Class 9,Rarely,1.49,48,1 time,I had a cut or stab wound,1 or 2 days,Sometimes,Sometimes,Yes,Yes,0 times,1,7 years old or younger,1 or 2 days,1 or 2 days,My father or male guardian,7 years old or younger,1 or 2 times,0 times,Sometimes,Always,4,0 days,Sometimes,0 times,122.5823,201503006,11
16 years old,Male,Class 9,Sometimes,1.5,51,1 time,Broken bone/dislocated joint,1 or 2 days,Never,Rarely,No,No,0 times,3 or more,10 or 11 years old,0 days,0 days,My father or male guardian,I have never used drugs,0 times,0 times,Most of the time,Most of the time,1,0 days,Always,2 or 3 times,122.5823,201503006,11
14 years old,Female,Class 9,Never,1.58,57,2 or 3 times,I had a cut or stab wound,0 days,Never,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Most of the time,5,0 days,Always,1 time,82.8093,201503006,11
15 years old,Male,Class 9,Sometimes,1.63,61,6 or 7 times,I had a cut or stab wound,1 or 2 days,Sometimes,Sometimes,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Sometimes,5,0 days,Always,0 times,122.5823,201503006,11
14 years old,Female,Class 9,Never,1.59,60,1 time,I had a cut or stab wound,1 or 2 days,Never,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,My father or male guardian,I have never used drugs,0 times,0 times,Rarely,Rarely,3,0 days,Sometimes,0 times,82.8093,201503006,11
14 years old,Female,Class 9,Never,1.48,46,4 or 5 times,I had a cut or stab wound,1 or 2 days,Most of the time,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Never,Never,3,1 or 2 days,Sometimes,1 time,82.8093,201503006,11
13 years old,Female,Class 9,Sometimes,1.58,57,1 time,I had a cut or stab wound,1 or 2 days,Never,Never,No,No,0 times,1,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Most of the time,Always,4,0 days,Most of the time,0 times,82.8093,201503006,11
15 years old,Female,Class 9,Never,1.5,46,2 or 3 times,I had a cut or stab wound,0 days,Never,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Always,5,0 days,Always,0 times,82.8093,201503006,11
16 years old,Female,Class 9,Sometimes,1.49,48,1 time,Something else happened to me,0 days,Never,Always,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Always,5,0 days,Always,0 times,82.8093,201503006,11
15 years old,Female,Class 9,Sometimes,1.49,49,2 or 3 times,I had a cut or stab wound,3 to 5 days,Sometimes,Rarely,Yes,Yes,2 or 3 times,0,I have never smoked cigarettes,0 days,0 days,Both,NA,0 times,0 times,Sometimes,Sometimes,3,3 to 5 days,Never,4 or 5 times,82.8093,201503006,11
15 years old,Female,Class 9,Rarely,1.6,58,2 or 3 times,I had a cut or stab wound,1 or 2 days,Rarely,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Both,I have never used drugs,0 times,0 times,Always,Always,5,1 or 2 days,Always,12 or more times,82.8093,201503006,11
15 years old,Female,Class 9,Sometimes,1.6,58,1 time,I had a cut or stab wound,1 or 2 days,Never,Never,No,No,0 times,1,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Most of the time,Most of the time,4,0 days,Always,1 time,82.8093,201503006,11
