q1,q2,q3,q6,q4,q5,q17,q18,q20,q22,q23,q24,q25,q26,q27,q28,q29,q30,q33,q40,q41,q42,q56,q57,q58,q53,q54,q16,weight,stratum,psu
14 years old,NA,NA,Sometimes,NA,NA,4 or 5 times,Broken bone/dislocated joint,1 or 2 days,Sometimes,Most of the time,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Sometimes,Always,1,1 or 2 days,Most of the time,2 or 3 times,10.8303,201402017,37
14 years old,Male,Grade 9,Rarely,1.64,61,4 or 5 times,I had a cut or stab wound,3 to 5 days,Most of the time,Sometimes,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,My father or male guardian,I have never used drugs,0 times,0 times,Always,Always,3,0 days,Sometimes,4 or 5 times,10.0943,201402017,37
15 years old,Female,Grade 10,Rarely,NA,NA,2 or 3 times,Broken bone/dislocated joint,1 or 2 days,Never,Always,Yes,No,4 or 5 times,1,NA,6 to 9 days,6 to 9 days,Both,7 years old or younger,10 to 19 times,3 to 9 times,Most of the time,Sometimes,5,0 days,Most of the time,6 or 7 times,8.4447,201402017,37
15 years old,Male,Grade 9,Never,1.64,41,0 times,Not seriously injured,0 days,Most of the time,Most of the time,Yes,Yes,0 times,1,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Never,Never,1,0 days,Never,0 times,10.0943,201402017,37
16 years old,Male,Grade 9,Sometimes,1.66,50,0 times,Not seriously injured,0 days,Never,Sometimes,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Both,I have never used drugs,0 times,0 times,Always,Most of the time,3,0 days,Always,0 times,10.0943,201402017,37
16 years old,Male,Grade 9,Sometimes,1.66,46,0 times,Not seriously injured,0 days,Rarely,Never,No,No,0 times,3 or more,NA,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Never,Never,1,0 days,Always,12 or more times,10.0943,201402017,37
15 years old,Female,Grade 9,Sometimes,1.61,55,1 time,Something else happened to me,0 days,Most of the time,Most of the time,No,Yes,0 times,1,I have never smoked cigarettes,0 days,0 days,My father or male guardian,I have never used drugs,0 times,0 times,Never,Rarely,4,0 days,Rarely,2 or 3 times,6.4531,201402017,37
16 years old,Female,Grade 9,Never,1.63,80,0 times,Not seriously injured,0 days,Sometimes,Sometimes,No,No,0 times,2,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Never,Never,1,1 or 2 days,Always,0 times,6.4531,201402017,37
16 years old,Female,Grade 9,Never,1.62,60,4 or 5 times,Something else happened to me,0 days,Sometimes,Sometimes,No,No,0 times,0,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Never,Never,1,0 days,Always,0 times,6.4531,201402017,37
15 years old,Female,Grade 9,Sometimes,NA,NA,0 times,Not seriously injured,0 days,Sometimes,Sometimes,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Never,Rarely,3,0 days,Sometimes,0 times,6.4531,201402017,37
16 years old,Female,Grade 9,Never,1.63,48,0 times,Not seriously injured,0 days,Never,Never,No,No,0 times,2,I have never smoked cigarettes,0 days,0 days,I do not know,I have never used drugs,0 times,0 times,Always,Always,3,0 days,Sometimes,0 times,6.4531,201402017,37
15 years old,Female,Grade 9,Never,1.57,35,0 times,Not seriously injured,0 days,Never,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,I do not know,I have never used drugs,0 times,0 times,Sometimes,Always,1,0 days,Most of the time,0 times,6.4531,201402017,37
16 years old,Female,Grade 10,Never,1.61,45,0 times,Not seriously injured,0 days,Rarely,Sometimes,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Sometimes,Always,3,0 days,Most of the time,0 times,11.9092,201402017,37
16 years old,Female,Grade 10,Never,1.63,53,0 times,Not seriously injured,0 days,Never,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,I do not know,I have never used drugs,0 times,0 times,Always,Always,1,0 days,Rarely,0 times,11.9092,201402017,37
16 years old,Female,Grade 10,Never,1.59,56,6 or 7 times,Something else happened to me,1 or 2 days,Most of the time,Most of the time,No,No,0 times,1,I have never smoked cigarettes,0 days,0 days,Both,I have never used drugs,0 times,0 times,Always,Always,1,0 days,Sometimes,0 times,11.9092,201402017,37
16 years old,Female,Grade 10,Never,1.59,70,0 times,Not seriously injured,0 days,Never,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,My father or male guardian,I have never used drugs,0 times,0 times,Always,Always,1,0 days,Always,0 times,11.9092,201402017,37
16 years old,Female,Grade 10,Never,1.56,36,0 times,Not seriously injured,0 days,Sometimes,Never,No,No,0 times,0,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Always,4,0 days,Most of the time,0 times,11.9092,201402017,37
17 years old,Male,Grade 10,Always,1.68,80,4 or 5 times,Something else happened to me,1 or 2 days,Sometimes,Never,Yes,Yes,4 or 5 times,3 or more,NA,0 days,0 days,I do not know,I have never used drugs,0 times,0 times,Most of the time,Always,NA,1 or 2 days,Always,6 or 7 times,18.7359,201402017,37
15 years old,Male,Grade 10,Never,1.66,55,1 time,Something else happened to me,0 days,Never,Sometimes,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,My father or male guardian,I have never used drugs,0 times,0 times,Never,Sometimes,4,1 or 2 days,Most of the time,0 times,18.7359,201402017,37
16 years old,Male,Grade 10,Never,1.65,46,12 or more times,Broken bone/dislocated joint,0 days,Never,Never,No,Yes,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Sometimes,Sometimes,4,0 days,Sometimes,12 or more times,18.7359,201402017,37
17 years old,Male,Grade 10,Never,1.65,54,1 time,I had a cut or stab wound,0 days,Rarely,Never,No,No,0 times,3 or more,16 or 17 years old,0 days,0 days,My father or male guardian,I have never used drugs,0 times,0 times,Sometimes,Sometimes,4,0 days,Always,0 times,18.7359,201402017,37
17 years old,Male,Grade 8,Never,NA,NA,0 times,Not seriously injured,0 days,Rarely,Sometimes,No,No,0 times,3 or more,16 or 17 years old,3 to 5 days,1 or 2 days,Neither,I have never used drugs,0 times,0 times,Never,Sometimes,1,0 days,Sometimes,0 times,10.8408,201402012,27
15 years old,Male,Grade 8,Never,1.76,65,1 time,Something else happened to me,0 days,Never,Rarely,No,No,0 times,2,NA,NA,0 days,My father or male guardian,I have never used drugs,0 times,0 times,Most of the time,Sometimes,1,0 days,Always,0 times,10.8408,201402012,27
14 years old,Female,Grade 8,Never,1.61,44,2 or 3 times,Something else happened to me,0 days,Sometimes,Sometimes,NA,NA,NA,1,NA,NA,NA,Both,NA,0 times,0 times,NA,NA,1,0 days,Sometimes,0 times,7.267,201402012,27
15 years old,NA,NA,Never,NA,NA,0 times,NA,0 days,Sometimes,Sometimes,NA,Yes,0 times,1,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Always,5,0 days,Rarely,0 times,10.8408,201402012,27
15 years old,Female,Grade 8,Never,1.51,51,0 times,Not seriously injured,0 days,Never,Never,No,No,0 times,1,I have never smoked cigarettes,0 days,0 days,My father or male guardian,I have never used drugs,0 times,0 times,Always,Always,1,0 days,Most of the time,0 times,7.267,201402012,27
16 years old,Female,Grade 8,Never,1.52,46,1 time,Something else happened to me,1 or 2 days,NA,Sometimes,No,No,0 times,1,I have never smoked cigarettes,0 days,0 days,I do not know,I have never used drugs,0 times,0 times,Always,Always,1,0 days,Always,0 times,7.267,201402012,27
14 years old,Male,Grade 8,Sometimes,1.49,40,2 or 3 times,Something else happened to me,0 days,Never,Sometimes,No,No,0 times,2,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Most of the time,Always,4,1 or 2 days,NA,2 or 3 times,10.8408,201402012,27
14 years old,Male,Grade 8,Never,1.49,36,0 times,Not seriously injured,0 days,Never,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Always,2,0 days,Always,0 times,10.8408,201402012,27
14 years old,Male,Grade 8,Never,1.53,35,0 times,Not seriously injured,0 days,NA,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,NA,Always,1,0 days,Most of the time,NA,10.8408,201402012,27
17 years old,Female,Grade 8,Never,1.56,48,1 time,Not seriously injured,0 days,Never,Sometimes,No,No,0 times,1,I have never smoked cigarettes,0 days,0 days,My father or male guardian,I have never used drugs,0 times,0 times,Always,Always,1,1 or 2 days,Sometimes,0 times,7.267,201402012,27
15 years old,Male,Grade 8,Never,NA,NA,0 times,Not seriously injured,3 to 5 days,Never,Never,NA,NA,NA,2,NA,0 days,0 days,NA,I have never used drugs,0 times,0 times,NA,NA,NA,0 days,NA,0 times,10.8408,201402012,27
15 years old,Female,Grade 8,Never,1.55,37,NA,Not seriously injured,0 days,Sometimes,Never,Yes,Yes,2 or 3 times,0,I have never smoked cigarettes,0 days,0 days,Neither,NA,0 times,NA,Always,Most of the time,1,3 to 5 days,Sometimes,0 times,7.267,201402012,27
NA,NA,NA,Never,NA,NA,1 time,NA,NA,Never,Never,NA,NA,NA,0,NA,0 days,0 days,I do not know,I have never used drugs,0 times,0 times,NA,NA,NA,0 days,Sometimes,NA,7.267,201402012,27
14 years old,Female,Grade 8,Never,1.65,64,0 times,Not seriously injured,0 days,Most of the time,Sometimes,No,No,0 times,3 or more,12 or 13 years old,All 30 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Most of the time,3,6 to 9 days,Always,2 or 3 times,7.267,201402012,27
14 years old,NA,Grade 8,Never,NA,NA,0 times,Not seriously injured,0 days,Never,Never,NA,NA,NA,3 or more,I have never smoked cigarettes,0 days,0 days,NA,I have never used drugs,0 times,0 times,Always,Always,NA,NA,Always,12 or more times,10.8408,201402012,27
15 years old,NA,NA,Never,NA,NA,1 time,Something else happened to me,0 days,Sometimes,Sometimes,No,No,0 times,0,I have never smoked cigarettes,0 days,0 days,I do not know,I have never used drugs,0 times,0 times,Sometimes,Sometimes,1,0 days,Sometimes,0 times,12.8154,201402012,27
15 years old,Female,Grade 9,Never,1.54,46,4 or 5 times,I had a cut or stab wound,0 days,Never,Never,No,No,1 time,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Always,1,0 days,Always,0 times,8.1926,201402012,27
15 years old,Male,Grade 9,Never,NA,NA,1 time,Something else happened to me,0 days,Never,Sometimes,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Never,Sometimes,2,1 or 2 days,Most of the time,0 times,12.8154,201402012,27
15 years old,Female,Grade 9,Never,1.68,60,0 times,NA,0 days,Never,Never,No,Yes,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,My father or male guardian,I have never used drugs,0 times,0 times,Always,Most of the time,1,0 days,Always,0 times,8.1926,201402012,27
15 years old,Female,Grade 9,Never,1.48,42,0 times,Not seriously injured,0 days,Rarely,Never,No,NA,NA,2,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Most of the time,Most of the time,NA,0 days,NA,0 times,8.1926,201402012,27
15 years old,Female,Grade 9,Never,1.69,52,4 or 5 times,Broken bone/dislocated joint,1 or 2 days,Sometimes,Never,Yes,Yes,2 or 3 times,3 or more,12 or 13 years old,20 to 29 days,0 days,Neither,I have never used drugs,0 times,0 times,Sometimes,Never,1,3 to 5 days,Most of the time,1 time,8.1926,201402012,27
15 years old,Male,Grade 9,Never,1.6,47,4 or 5 times,Something else happened to me,20 to 29 days,Most of the time,Sometimes,Yes,Yes,0 times,0,14 or 15 years old,0 days,0 days,My father or male guardian,I have never used drugs,0 times,0 times,Most of the time,Always,2,6 to 9 days,Most of the time,0 times,12.8154,201402012,27
15 years old,Female,Grade 9,Never,1.54,41,0 times,Not seriously injured,0 days,Sometimes,Sometimes,No,No,0 times,2,I have never smoked cigarettes,0 days,0 days,My father or male guardian,I have never used drugs,0 times,0 times,Most of the time,Always,1,0 days,Most of the time,0 times,8.1926,201402012,27
15 years old,Male,Grade 9,Never,NA,NA,1 time,Something else happened to me,0 days,Sometimes,Never,NA,NA,NA,3 or more,10 or 11 years old,0 days,0 days,My father or male guardian,I have never used drugs,0 times,0 times,Most of the time,Rarely,NA,1 or 2 days,Always,0 times,12.8154,201402012,27
16 years old,Male,Grade 9,Never,1.62,49,0 times,Not seriously injured,1 or 2 days,Never,Sometimes,No,No,0 times,1,I have never smoked cigarettes,0 days,0 days,I do not know,I have never used drugs,0 times,0 times,Rarely,Most of the time,1,1 or 2 days,Most of the time,2 or 3 times,12.8154,201402012,27
15 years old,Female,Grade 9,Never,NA,NA,1 time,Something else happened to me,1 or 2 days,Sometimes,Never,No,No,0 times,2,I have never smoked cigarettes,0 days,0 days,My father or male guardian,I have never used drugs,0 times,0 times,Most of the time,Most of the time,2,0 days,Always,0 times,8.1926,201402012,27
15 years old,Female,Grade 9,Never,NA,NA,2 or 3 times,Something else happened to me,0 days,Never,Rarely,No,No,0 times,2,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Never,Always,1,0 days,Always,0 times,8.1926,201402012,27
16 years old,Female,Grade 9,Sometimes,1.51,43,2 or 3 times,Something else happened to me,0 days,Sometimes,Sometimes,No,No,0 times,2,I have never smoked cigarettes,0 days,0 days,I do not know,NA,NA,0 times,Sometimes,Sometimes,1,1 or 2 days,Sometimes,4 or 5 times,9.8311,201402012,27
16 years old,Male,Grade 9,Never,1.7,61,1 time,Broken bone/dislocated joint,0 days,Never,Never,Yes,Yes,0 times,1,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Most of the time,5,0 days,NA,0 times,15.3785,201402012,27
15 years old,Male,Grade 9,Never,1.74,50,0 times,Not seriously injured,0 days,Rarely,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,My father or male guardian,I have never used drugs,0 times,0 times,Always,Always,2,0 days,Always,0 times,15.3785,201402012,27
15 years old,Male,Grade 9,Never,NA,NA,4 or 5 times,Something else happened to me,10 to 19 days,Most of the time,Rarely,No,NA,0 times,2,14 or 15 years old,0 days,0 days,My father or male guardian,14 or 15 years old,1 or 2 times,1 or 2 times,Never,Sometimes,2,1 or 2 days,Sometimes,12 or more times,15.3785,201402012,27
15 years old,Male,Grade 9,Never,1.75,65,0 times,Not seriously injured,0 days,Never,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,My father or male guardian,NA,0 times,0 times,Never,Most of the time,2,0 days,Always,0 times,15.3785,201402012,27
15 years old,Female,Grade 9,Sometimes,1.55,39,2 or 3 times,Broken bone/dislocated joint,0 days,Sometimes,Always,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,I do not know,I have never used drugs,0 times,0 times,Never,Always,1,1 or 2 days,Rarely,1 time,9.8311,201402012,27
17 years old,NA,Grade 9,Sometimes,NA,NA,NA,NA,0 days,Rarely,Never,Yes,Yes,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,I do not know,I have never used drugs,0 times,0 times,Never,Never,1,0 days,Always,0 times,15.3785,201402012,27
17 years old,Male,Grade 10,Never,NA,NA,0 times,Not seriously injured,0 days,Most of the time,Most of the time,No,No,0 times,0,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Always,5,0 days,Always,0 times,20.2401,201402012,27
16 years old,Male,Grade 9,Never,NA,NA,1 time,Broken bone/dislocated joint,0 days,Sometimes,Sometimes,No,No,0 times,2,I have never smoked cigarettes,0 days,0 days,My father or male guardian,I have never used drugs,0 times,0 times,Most of the time,Always,3,3 to 5 days,Most of the time,0 times,15.3785,201402012,27
14 years old,Male,Grade 9,Never,1.53,50,0 times,Not seriously injured,0 days,Never,Never,No,No,0 times,2,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Always,5,0 days,Most of the time,0 times,15.3785,201402012,27
15 years old,Female,Grade 9,Never,1.72,56,2 or 3 times,NA,0 days,Rarely,Never,No,No,0 times,2,I have never smoked cigarettes,0 days,0 days,Neither,NA,0 times,0 times,Most of the time,Most of the time,4,0 days,Most of the time,0 times,9.8311,201402012,27
18 years old or older,Female,Grade 9,Never,NA,NA,NA,Not seriously injured,0 days,Never,Sometimes,No,No,0 times,1,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Sometimes,Sometimes,1,1 or 2 days,Never,0 times,9.8311,201402012,27
16 years old,Male,Grade 9,Never,1.67,44,1 time,I had a bad burn,3 to 5 days,Sometimes,Never,No,No,0 times,1,14 or 15 years old,0 days,0 days,My father or male guardian,I have never used drugs,0 times,0 times,Always,Most of the time,4,3 to 5 days,Always,0 times,15.3785,201402012,27
18 years old or older,Female,Grade 9,Never,1.58,47,1 time,Not seriously injured,0 days,Sometimes,Sometimes,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,I do not know,I have never used drugs,0 times,0 times,Sometimes,Never,3,1 or 2 days,Sometimes,0 times,9.8311,201402012,27
